,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13594,Pelicans,112,26,5,32,37,7,10,2,14,38,-7,,,,,,,39,86,20,23,18,13594,2024-03-27
1,13594,Thunder,119,28,7,38,45,5,12,3,15,34,7,,,,,,,46,86,12,14,17,13594,2024-03-27
2,13595,Kings,96,27,11,31,42,6,14,5,11,30,-36,,,,,,,35,90,15,19,15,13595,2024-03-27
3,13595,Mavericks,132,34,5,44,49,10,9,4,22,39,36,,,,,,,51,92,8,13,18,13595,2024-03-27
4,13585,Bulls,105,27,9,37,46,9,12,8,10,35,-2,,,,,,,36,87,23,28,14,13585,2024-03-26
5,13585,Wizards,107,32,14,38,52,8,14,5,14,49,2,,,,,,,39,97,15,18,21,13585,2024-03-26
6,13586,Rockets,110,19,13,32,45,7,9,7,12,39,18,,,,,,,37,93,24,25,16,13586,2024-03-26
7,13586,Trail Blazers,92,14,10,34,44,5,17,6,7,33,-18,,,,,,,36,87,13,15,25,13586,2024-03-26
8,13587,Spurs,104,23,5,35,40,10,7,1,8,31,2,,,,,,,40,91,16,19,15,13587,2024-03-26
9,13587,Suns,102,28,5,42,47,5,15,7,10,28,-2,,,,,,,42,83,8,14,14,13587,2024-03-26
10,13588,Nuggets,128,38,15,35,50,10,16,7,15,32,25,,,,,,,48,90,17,18,23,13588,2024-03-26
11,13588,Grizzlies,103,25,17,23,40,9,17,9,11,44,-25,,,,,,,37,94,18,27,15,13588,2024-03-26
12,13589,Jazz,105,28,11,35,46,6,13,3,13,39,-10,,,,,,,37,87,18,22,15,13589,2024-03-26
13,13589,Mavericks,115,31,10,37,47,9,6,7,12,42,10,,,,,,,44,92,15,18,17,13589,2024-03-26
14,13590,Kings,108,25,11,29,40,6,8,6,10,38,12,,,,,,,38,86,22,28,18,13590,2024-03-26
15,13590,76ers,96,18,15,32,47,2,15,4,11,34,-12,,,,,,,34,82,17,20,25,13590,2024-03-26
16,13591,Clippers,116,26,11,25,36,4,10,4,6,20,-17,,,,,,,46,85,18,22,19,13591,2024-03-26
17,13591,Pacers,133,28,7,27,34,7,8,3,17,28,17,,,,,,,50,86,16,22,21,13591,2024-03-26
18,13592,Heat,92,24,11,28,39,3,9,2,8,33,-21,,,,,,,37,92,10,13,9,13592,2024-03-26
19,13592,Warriors,113,31,7,36,43,6,12,5,13,38,21,,,,,,,47,85,6,10,20,13592,2024-03-26
20,13593,Bucks,124,37,15,46,61,9,14,5,15,51,-4,,,,,,,49,119,11,17,26,13593,2024-03-26
21,13593,Lakers,128,30,15,54,69,4,17,8,14,44,4,,,,,,,42,108,30,32,13,13593,2024-03-26
22,13580,Lakers,150,28,8,33,41,6,10,7,12,25,5,,,,,,,50,89,38,43,14,13580,2024-03-25
23,13580,Pacers,145,39,10,30,40,6,11,4,18,36,-5,,,,,,,59,107,9,16,31,13580,2024-03-25
24,13581,Cavaliers,115,41,9,38,47,4,14,3,17,41,23,,,,,,,46,86,6,10,15,13581,2024-03-25
25,13581,Hornets,92,22,6,27,33,5,12,4,9,28,-23,,,,,,,34,80,15,18,13,13581,2024-03-25
26,13582,Hawks,120,30,15,29,44,5,13,3,18,36,2,,,,,,,46,87,10,17,18,13582,2024-03-25
27,13582,Celtics,118,21,12,26,38,7,9,8,11,38,-2,,,,,,,47,95,13,19,16,13582,2024-03-25
28,13583,Knicks,124,30,12,40,52,6,14,6,19,46,25,,,,,,,45,89,15,22,18,13583,2024-03-25
29,13583,Pistons,99,22,7,30,37,8,12,5,10,34,-25,,,,,,,34,88,21,22,22,13583,2024-03-25
30,13584,Raptors,88,23,8,22,30,10,10,2,5,27,-8,,,,,,,37,85,9,12,15,13584,2024-03-25
31,13584,Nets,96,20,16,34,50,3,20,4,9,39,8,,,,,,,37,81,13,18,16,13584,2024-03-25
32,13570,Wizards,112,28,16,39,55,7,18,8,11,35,3,,,,,,,44,92,13,19,18,13570,2024-03-24
33,13570,Raptors,109,27,13,29,42,9,12,7,8,33,-3,,,,,,,40,94,21,26,20,13570,2024-03-24
34,13571,Bulls,113,36,3,26,29,7,7,3,9,24,-11,,,,,,,47,82,10,11,18,13571,2024-03-24
35,13571,Celtics,124,28,12,29,41,5,12,3,21,48,11,,,,,,,44,86,15,17,9,13571,2024-03-24
36,13572,Rockets,147,31,12,32,44,7,9,3,27,49,28,,,,,,,54,97,12,14,26,13572,2024-03-24
37,13572,Jazz,119,24,12,28,40,2,10,4,11,37,-28,,,,,,,40,89,28,33,11,13572,2024-03-24
38,13573,Spurs,106,27,8,26,34,6,15,6,9,33,-25,,,,,,,40,85,17,21,9,13573,2024-03-24
39,13573,Suns,131,38,7,32,39,11,10,5,11,24,25,,,,,,,56,94,8,10,18,13573,2024-03-24
40,13574,Trail Blazers,111,27,14,31,45,8,16,8,10,28,-3,,,,,,,43,93,15,17,24,13574,2024-03-24
41,13574,Nuggets,114,25,19,30,49,8,14,9,8,24,3,,,,,,,41,91,24,33,17,13574,2024-03-24
42,13575,Pistons,101,20,10,36,46,4,17,5,11,41,-13,,,,,,,32,79,26,32,25,13575,2024-03-24
43,13575,Pelicans,114,27,6,35,41,8,10,7,11,34,13,,,,,,,41,81,21,31,22,13575,2024-03-24
44,13576,Clippers,107,27,10,27,37,2,14,9,10,28,-14,,,,,,,40,83,17,18,11,13576,2024-03-24
45,13576,76ers,121,32,12,25,37,7,8,10,18,37,14,,,,,,,48,90,7,9,18,13576,2024-03-24
46,13577,Heat,121,29,9,35,44,13,12,0,15,38,37,,,,,,,43,83,20,23,17,13577,2024-03-24
47,13577,Cavaliers,84,24,4,26,30,3,17,3,9,29,-37,,,,,,,30,72,15,20,16,13577,2024-03-24
48,13578,Bucks,118,33,15,42,57,7,17,5,11,34,25,,,,,,,49,92,9,14,21,13578,2024-03-24
49,13578,Thunder,93,20,10,27,37,9,12,1,10,43,-25,,,,,,,33,89,17,22,16,13578,2024-03-24
50,13579,Timberwolves,114,30,7,37,44,9,16,5,21,40,4,,,,,,,40,84,13,18,17,13579,2024-03-24
51,13579,Warriors,110,23,7,34,41,8,13,3,14,36,-4,,,,,,,38,85,20,26,19,13579,2024-03-24
52,13561,Heat,88,22,7,27,34,3,6,4,13,47,-23,,,,,,,31,86,13,15,9,13561,2024-03-23
53,13561,Pelicans,111,25,12,44,56,3,13,2,18,36,23,,,,,,,42,82,9,12,13,13561,2024-03-23
54,13562,Timberwolves,104,27,13,33,46,9,12,5,14,27,13,,,,,,,41,85,8,16,12,13562,2024-03-23
55,13562,Cavaliers,91,22,10,31,41,6,12,5,7,29,-13,,,,,,,34,81,16,19,14,13562,2024-03-23
56,13563,Spurs,97,24,15,41,56,12,16,7,7,38,-2,,,,,,,37,95,16,23,23,13563,2024-03-23
57,13563,Grizzlies,99,18,9,42,51,10,18,4,12,34,2,,,,,,,33,82,21,31,17,13563,2024-03-23
58,13564,Warriors,111,24,24,40,64,6,14,6,14,48,-12,,,,,,,43,106,11,16,15,13564,2024-03-23
59,13564,Pacers,123,32,12,38,50,8,11,10,15,36,12,,,,,,,48,99,12,16,14,13564,2024-03-23
60,13565,Trail Blazers,117,29,15,26,41,11,10,1,12,33,-8,,,,,,,45,93,15,25,19,13565,2024-03-23
61,13565,Clippers,125,26,7,33,40,8,17,8,14,33,8,,,,,,,44,77,23,27,21,13565,2024-03-23
62,13566,Lakers,101,22,11,43,54,1,21,7,12,31,7,,,,,,,32,73,25,33,16,13566,2024-03-23
63,13566,76ers,94,20,13,29,42,13,9,7,8,37,-7,,,,,,,33,96,20,24,23,13566,2024-03-23
64,13567,Knicks,105,25,16,31,47,10,10,4,15,40,12,,,,,,,42,97,6,12,15,13567,2024-03-23
65,13567,Nets,93,26,8,33,41,5,15,6,12,34,-12,,,,,,,34,76,13,15,15,13567,2024-03-23
66,13568,Magic,107,27,12,37,49,5,13,3,10,35,-2,,,,,,,42,88,13,18,20,13568,2024-03-23
67,13568,Kings,109,26,6,36,42,6,7,5,15,40,2,,,,,,,38,87,18,21,19,13568,2024-03-23
68,13569,Hawks,132,40,11,32,43,9,9,5,20,42,41,,,,,,,50,90,12,14,14,13569,2024-03-23
69,13569,Hornets,91,25,11,28,39,3,15,4,11,39,-41,,,,,,,35,84,10,14,9,13569,2024-03-23
